# EHPower estimated for Planck15 cosmology at a=0.01 with nbodykit
# k, P(k)
4.152495347899149980e-01 7.917853928591575552e-02
4.190937223876707307e-01 7.770184494003161413e-02
4.229734976912483124e-01 7.626449958382205963e-02
4.268891901551223333e-01 7.485891765025047551e-02
4.308411322837051305e-01 7.347737708989801608e-02
4.348296596595780938e-01 7.211316106964150985e-02
4.388551109719928678e-01 7.076146535499130974e-02
4.429178280456294581e-01 6.941993710619835667e-02
4.470181558696192936e-01 6.808877553667520843e-02
4.511564426268460104e-01 6.677040130257630435e-02
4.553330397235087479e-01 6.546877570184886364e-02
4.595483018189596147e-01 6.418850874004131124e-02
4.638025868558252607e-01 6.293392602612521425e-02
4.680962560903992320e-01 6.170826311633436506e-02
4.724296741233152686e-01 6.051312374169344477e-02
4.768032089305137000e-01 5.934828261096401769e-02
4.812172318944853422e-01 5.821184542385865468e-02
4.856721178358050506e-01 5.710071126483504816e-02
4.901682450449655337e-01 5.601122803303784647e-02
4.947059953144975486e-01 5.493989989689803538e-02
4.992857539713869697e-01 5.388400274073956026e-02
5.039079099098011660e-01 5.284198961339508366e-02
5.085728556241094767e-01 5.181361778183321554e-02
5.132809872422087194e-01 5.079979136940934725e-02
5.180327045591676116e-01 4.980217484566001884e-02
5.228284110711706179e-01 4.882267911755749229e-02
5.276685140097842064e-01 4.786294354346479207e-02
5.325534243765324138e-01 4.692392986797234294e-02
5.374835569778039224e-01 4.600571080753446118e-02
5.424593304600729970e-01 4.510748566765052092e-02
5.474811673454448302e-01 4.422780036052802177e-02
5.525494940675421685e-01 4.336490251900559922e-02
5.576647410077121281e-01 4.251713473390721088e-02
5.628273425315696299e-01 4.168326623561674493e-02
5.680377370258881120e-01 4.086268543001667780e-02
5.732963669358226433e-01 4.005541622309929245e-02
5.786036788024767619e-01 3.926196897825188353e-02
5.839601233008280268e-01 3.848307940188690907e-02
5.893661552779937418e-01 3.771941455212736438e-02
5.948222337918513958e-01 3.697132826059103955e-02
6.003288221500271415e-01 3.623872878504143247e-02
6.058863879492338844e-01 3.552108591175108521e-02
6.114954031149747449e-01 3.481756363261278436e-02
6.171563439416237751e-01 3.412722969117607669e-02
6.228696911328674979e-01 3.344927435031114227e-02
6.286359298425202580e-01 3.278317253808977344e-02
6.344555497157294832e-01 3.212874480805224392e-02
6.403290449305502063e-01 3.148610626722545686e-02
6.462569142399045008e-01 3.085552806876090334e-02
6.522396610139420403e-01 3.023726215757826727e-02
6.582777932827782452e-01 2.963138874941254053e-02
6.643718237796372161e-01 2.903773522115872183e-02
6.705222699843853551e-01 2.845588874759597334e-02
6.767296541674816535e-01 2.788529219862675643e-02
6.829945034343228860e-01 2.732538464487163296e-02
6.893173497699989216e-01 2.677573387124650151e-02
6.956987300844749145e-01 2.623611331418558221e-02
7.021391862581797261e-01 2.570649795082054559e-02
7.086392651880154547e-01 2.518698479636349505e-02
7.151995188338063913e-01 2.467767220631374853e-02
7.218205042651648640e-01 2.417854722077203769e-02
7.285027837087909575e-01 2.368942574328912476e-02
7.352469245962232058e-01 2.320996794050256967e-02
7.420534996120181637e-01 2.273975969094721786e-02
7.489230867423757321e-01 2.227842312487431434e-02
7.558562693242287800e-01 2.182570719619578159e-02
7.628536360947726358e-01 2.138151854095062324e-02
7.699157812414543223e-01 2.094588013416424921e-02
7.770433044524368560e-01 2.051883861871625636e-02
7.842368109675185162e-01 2.010036527438726489e-02
7.914969116295219598e-01 1.969029857457820290e-02
7.988242229361740554e-01 1.928835587432905022e-02
8.062193670924521216e-01 1.889420719626248857e-02
8.136829720634132235e-01 1.850757230446384988e-02
8.212156716275288426e-01 1.812828990648983341e-02
8.288181054304959439e-01 1.775632234758182590e-02
8.364909190395563021e-01 1.739169394646489925e-02
8.442347639983087682e-01 1.703439787690368135e-02
8.520502978820456708e-01 1.668432457085644929e-02
8.599381843535864878e-01 1.634125272525390957e-02
8.678990932196279928e-01 1.600490767535123204e-02
8.759337004876320831e-01 1.567505166499418012e-02
8.840426884232240878e-01 1.535155070449377261e-02
8.922267456081227621e-01 1.503437659526729933e-02
9.004865669986222843e-01 1.472354321499785151e-02
9.088228539846001652e-01 1.441901849517850803e-02
9.172363144490703890e-01 1.412066996989445704e-02
9.257276628283050979e-01 1.382828006818927202e-02
9.342976201724961793e-01 1.354162036131235404e-02
9.429469142069781817e-01 1.326053303828271177e-02
9.516762793940347631e-01 1.298496213301838717e-02
9.604864569952610287e-01 1.271491233680300398e-02
9.693781951345019632e-01 1.245036580932977130e-02
9.783522488613922707e-01 1.219121897212821146e-02
9.874093802154659816e-01 1.193728692402425302e-02
9.965503582908595837e-01 1.168837170423287636e-02
1.005775959301632438e+00 1.144434063440830096e-02
1.015086966647671618e+00 1.120515230347729312e-02
1.024484170981218911e+00 1.097080942497309468e-02
1.033968370274002346e+00 1.074127780347457553e-02
1.043540369885007202e+00 1.051643948712128497e-02
1.053200982628859750e+00 1.029611979659728928e-02
1.062951028844840273e+00 1.008016431101334091e-02
1.072791336466555778e+00 9.868497587450801925e-03
1.082722741092239316e+00 9.661111058733209273e-03
1.092746086055697674e+00 9.457991617032906334e-03
1.102862222497937639e+00 9.259057520320296622e-03
1.113072009439434851e+00 9.064161986702394536e-03
1.123376313853071018e+00 8.873160486715816683e-03
1.133776010737768125e+00 8.685975588389177951e-03
1.144271983192781450e+00 8.502595054575790012e-03
1.154865122492683582e+00 8.323005650738082850e-03
1.165556328163059874e+00 8.147131048577402682e-03
1.176346508056886897e+00 7.974838473588147583e-03
1.187236578431615674e+00 7.806006393468320308e-03
1.198227464026990985e+00 7.640579740239242940e-03
1.209320098143569444e+00 7.478552302557232162e-03
1.220515422721963672e+00 7.319896599864003303e-03
1.231814388422843187e+00 7.164521096496934659e-03
1.243217954707652950e+00 7.012303635398830885e-03
1.254727089920079752e+00 6.863161150585820290e-03
1.266342771368294207e+00 6.717072413851028247e-03
1.278065985407930816e+00 6.574026880087418048e-03
1.289897727525848969e+00 6.433963256910687177e-03
1.301839002424656222e+00 6.296774488623696833e-03
1.313890824108038702e+00 6.162371972025595251e-03
1.326054215966858463e+00 6.030725540483598650e-03
1.338330210866047310e+00 5.901827216282650758e-03
1.350719851232329738e+00 5.775627930602279456e-03
1.363224189142733245e+00 5.652033010002967955e-03
1.375844286413918427e+00 5.530961742845559408e-03
1.388581214692360399e+00 5.412387043012532178e-03
1.401436055545340009e+00 5.296299345703522204e-03
1.414409900552778154e+00 5.182647812016863767e-03
1.427503851399944734e+00 5.071345048290503213e-03
1.440719019971001158e+00 4.962327267776425917e-03
1.454056528443407492e+00 4.855578305191861517e-03
1.467517509383231777e+00 4.751081349079571553e-03
1.481103105841312884e+00 4.648774636274846661e-03
1.494814471450315319e+00 4.548580899903771277e-03
1.508652770522708852e+00 4.450462004536553939e-03
1.522619178149628327e+00 4.354409418531989505e-03
1.536714880300647401e+00 4.260387486669423539e-03
1.550941073924505753e+00 4.168325496696269686e-03
1.565298967050736456e+00 4.078171007869637460e-03
1.579789778892252361e+00 3.989911041564629841e-03
1.594414739948864623e+00 3.903524665193012881e-03
1.609175092111790883e+00 3.818952798353927262e-03
1.624072088769101141e+00 3.736139326702507361e-03
1.639106994912141291e+00 3.655066544559069062e-03
1.654281087242970294e+00 3.575719169111706182e-03
1.669595654282762576e+00 3.498046488683149817e-03
1.685051996481214065e+00 3.421995072616735700e-03
1.700651426326990734e+00 3.347546752567457859e-03
1.716395268459170120e+00 3.274686956585572649e-03
1.732284859779713138e+00 3.203368443478536286e-03
1.748321549567010136e+00 3.133543962917689513e-03
1.764506699590444594e+00 3.065198839750694643e-03
1.780841684226018629e+00 2.998315625539722546e-03
1.797327890573080733e+00 2.932847391387212281e-03
1.813966718572102232e+00 2.868756531708531888e-03
1.830759581123542645e+00 2.806032876419567099e-03
1.847707904207849694e+00 2.744651910533250222e-03
1.864813127006536897e+00 2.684568103976132415e-03
1.882076702024381154e+00 2.625757242594745772e-03
1.899500095212786732e+00 2.568209221820746350e-03
1.917084786094255699e+00 2.511889687739332720e-03
1.934832267888012103e+00 2.456761703020625669e-03
1.952744047636822078e+00 2.402813705373209232e-03
1.970821646334951049e+00 2.350026119237201994e-03
1.989066599057328188e+00 2.298360402039055419e-03
2.007480455089881932e+00 2.247796715946693679e-03
2.026064778061123395e+00 2.198324007323861767e-03
2.044821146074911944e+00 2.149909523143110190e-03
2.063751151844447129e+00 2.102526775661357587e-03
2.082856402827541586e+00 2.056166874012924431e-03
2.102138521363107415e+00 2.010804147421559052e-03
2.121599144808903770e+00 1.966409442578499582e-03
2.141239925680602507e+00 1.922973156129370630e-03
2.161062531792099062e+00 1.880474863690349959e-03
2.181068646397122723e+00 1.838885630523055814e-03
2.201259968332198724e+00 1.798194969402505021e-03
2.221638212160893300e+00 1.758385339415877678e-03
2.242205108319392348e+00 1.719429380715801082e-03
2.262962403263471423e+00 1.681316635713078506e-03
2.283911859616784668e+00 1.644030497108512224e-03
2.305055256320523327e+00 1.607545784071038068e-03
2.326394388784505995e+00 1.571852967618117894e-03
2.347931069039621566e+00 1.536934878025950557e-03
2.369667125891687487e+00 1.502769182912045689e-03
2.391604405076770856e+00 1.469347491925620868e-03
2.413744769417907499e+00 1.436651071684256781e-03
2.436090098983270114e+00 1.404661560159352687e-03
2.458642291245845435e+00 1.373370703130993593e-03
2.481403261244540026e+00 1.342758264246534262e-03
2.504374941746807526e+00 1.312810966369326550e-03
2.527559283412750712e+00 1.283518426440863293e-03
2.550958254960794758e+00 1.254860949397042973e-03
2.574573843334846401e+00 1.226829822700377251e-03
2.598408053873002554e+00 1.199410501448327669e-03
2.622462910477864728e+00 1.172587599265372243e-03
2.646740455788387791e+00 1.146353165299713716e-03
2.671242751353312794e+00 1.120689967558301725e-03
2.695971877806260242e+00 1.095588801460747148e-03
2.720929935042391445e+00 1.071037517308387910e-03
2.746119042396705900e+00 1.047022132484164364e-03
2.771541338824041301e+00 1.023535034444536095e-03
2.797198983080686485e+00 1.000560958159433904e-03
2.823094153907678372e+00 9.780921019488428812e-04
2.849229050215844605e+00 9.561161086461382203e-04
2.875605891272509762e+00 9.346223216232504632e-04
2.902226916889927288e+00 9.136020549772246079e-04
2.929094387615513106e+00 8.930425767671191237e-04
2.956210584923781859e+00 8.729370786002123381e-04
2.983577811410062619e+00 8.532728514701338465e-04
3.011198390986062456e+00 8.340430023075667051e-04
3.039074669077179713e+00 8.152363033911480322e-04
3.067209012821678904e+00 7.968448627120516478e-04
3.095603811271673500e+00 7.788592803142857990e-04
3.124261475596033844e+00 7.612707042061136499e-04
3.153184439285111385e+00 7.440712222505206251e-04
3.182375158357364509e+00 7.272514696939696380e-04
3.211836111567950791e+00 7.108045121022995780e-04
3.241569800619192865e+00 6.947209196006221216e-04
3.271578750372994282e+00 6.789943295333919319e-04
3.301865509065277760e+00 6.636155439511323955e-04
3.332432648522353436e+00 6.485785248502640762e-04
3.363282764379285528e+00 6.338744634129020016e-04
3.394418476300344434e+00 6.194975092496172965e-04
3.425842428201437695e+00 6.054393256734102655e-04
3.457557288474599311e+00 5.916941546540641084e-04
3.489565750214619122e+00 5.782542022603079455e-04
3.521870531447711006e+00 5.651136996480263719e-04
3.554474375362291827e+00 5.522654872521253920e-04
3.587380050541967513e+00 5.397036610587631691e-04
3.620590351200606349e+00 5.274217975598951115e-04
3.654108097419590084e+00 5.154137508066469362e-04
3.687936135387329450e+00 5.036738764296878846e-04
3.722077337640925965e+00 4.921957934918204944e-04
3.756534603310075937e+00 4.809745078454277182e-04
3.791310858363295733e+00 4.700036335782331511e-04
3.826409055856353714e+00 4.592784540087345001e-04
3.861832176183046972e+00 4.487930229169138745e-04
3.897583227328252686e+00 4.385424147766882460e-04
3.933665245123399323e+00 4.285215077004631175e-04
3.970081293504236442e+00 4.187249662213576818e-04
4.006834464770983928e+00 4.091483775307204105e-04
4.043927879850969020e+00 3.997864137381498166e-04
4.081364688563614784e+00 3.906347076772647168e-04
4.119148069887888397e+00 3.816886038960200862e-04
4.157281232232294066e+00 3.729433493760930351e-04
4.195767413707293336e+00 3.643949153917805319e-04
4.234609882400247827e+00 3.560386707049450149e-04
4.273811936652982979e+00 3.478704522004082101e-04
4.313376905341839596e+00 3.398863165276533359e-04
4.353308148160330404e+00 3.320819219276579886e-04
4.393609055904474481e+00 3.244534719505581615e-04
4.434283050760709166e+00 3.169971637182058904e-04
4.475333586596462077e+00 3.097089808686034722e-04
4.516764149253486238e+00 3.025853608209121202e-04
4.558578256843845544e+00 2.956227252625137788e-04
4.600779460048621594e+00 2.888173436768096906e-04
4.643371342419486680e+00 2.821658257834744441e-04
4.686357520682959965e+00 2.756648539350790698e-04
4.729741645047547571e+00 2.693109682178716898e-04
4.773527399513664449e+00 2.631009102179349309e-04
4.817718502186522755e+00 2.570315987748183692e-04
4.862318705591826884e+00 2.510998690965720150e-04
4.907331796994394146e+00 2.453025960419247774e-04
4.952761598719813030e+00 2.396368493697313348e-04
4.998611968478989809e+00 2.340997554837373734e-04
5.044886799695699864e+00 2.286884052513638553e-04
5.091590021837257396e+00 2.233999656213391210e-04
5.138725600748165867e+00 2.182317391452696400e-04
5.186297538986845090e+00 2.131810820814681456e-04
5.234309876165576192e+00 2.082453522730437121e-04
5.282766689293495688e+00 2.034219565425119086e-04
5.331672093122771017e+00 1.987083961056888804e-04
5.381030240498064998e+00 1.941022460945704008e-04
5.430845322709154210e+00 1.896011159589110553e-04
5.481121569846795438e+00 1.852026445539266773e-04
5.531863251161999173e+00 1.809045221613394638e-04
5.583074675428521871e+00 1.767045046194646435e-04
5.634760191308714639e+00 1.726004070979351903e-04
5.686924187722859791e+00 1.685900903111275375e-04
5.739571094221831871e+00 1.646714534622772724e-04
5.792705381363195904e+00 1.608424360970655664e-04
5.846331561090900131e+00 1.571010228880693549e-04
5.900454187118365112e+00 1.534452459834077342e-04
5.955077855315193958e+00 1.498731838637516636e-04
6.010207204097376632e+00 1.463829584778743483e-04
6.065846914821249491e+00 1.429727325974068099e-04
6.122001712180970223e+00 1.396407082112278465e-04
6.178676364609689386e+00 1.363851257984704526e-04
6.235875684684534903e+00 1.332042639741686082e-04
6.293604529535244296e+00 1.300964391124963737e-04
6.351867801256569912e+00 1.270600047904245605e-04
6.410670447324622323e+00 1.240933510648265480e-04
6.470017461016950300e+00 1.211949036596456802e-04
6.529913881836513667e+00 1.183631231339184853e-04
6.590364795939690268e+00 1.155965040719296189e-04
6.651375336568135843e+00 1.128935743104359234e-04
6.712950684484635389e+00 1.102528942029609320e-04
6.775096068413115624e+00 1.076730559160241410e-04
6.837816765482600978e+00 1.051526827523790731e-04
6.901118101675291605e+00 1.026904284979160854e-04
6.965005452278898446e+00 1.002849767891126384e-04
7.029484242343055023e+00 9.793504049501988414e-05
7.094559947139946310e+00 9.563936110121348930e-05
7.160238092629327866e+00 9.339670807520594287e-05
7.226524255927730955e+00 9.120587819080461375e-05
7.293424065781998422e+00 8.906569480553366608e-05
7.360943203047347616e+00 8.697500713221783056e-05
7.429087401169701010e+00 8.493268961469041805e-05
7.497862446672582060e+00 8.293764155469730208e-05
7.567274179648417309e+00 8.098878704515035667e-05
7.637328494254546740e+00 7.908507498502810758e-05
7.708031339213687438e+00 7.722547863164681511e-05
7.779388718319022900e+00 7.540899422512232228e-05
7.851406690944116029e+00 7.363463907869982476e-05
7.924091372557403368e+00 7.190145066021536436e-05
7.997448935241441070e+00 7.020848790228906180e-05
8.071485608217111363e+00 6.855483327455395262e-05
8.146207678372535455e+00 6.693959184440020688e-05
8.221621490796879428e+00 6.536188671865503133e-05
8.297733449319249388e+00 6.382085695518992404e-05
8.374550017052435180e+00 6.231566218569946445e-05
8.452077716941673202e+00 6.084548568985141941e-05
8.530323132318653023e+00 5.940952764319183405e-05
8.609292907460499578e+00 5.800700066580072290e-05
8.688993748153915675e+00 5.663713825467628918e-05
8.769432422264722859e+00 5.529919599544489713e-05
8.850615760312507518e+00 5.399243987009691746e-05
8.932550656050580073e+00 5.271615163453623442e-05
9.015244067051479959e+00 5.146963656496103957e-05
9.098703015297704866e+00 5.025220913542279857e-05
9.182934587778030178e+00 4.906319890199447166e-05
9.267945937089230313e+00 4.790195736366902751e-05
9.353744282043559011e+00 4.676784199773653612e-05
9.440336908281684813e+00 4.566023054314207185e-05
9.527731168891302005e+00 4.457851410795495744e-05
9.615934485031639056e+00 4.352209351646804181e-05
9.704954346563575029e+00 4.249039020000221396e-05
9.794798312685584207e+00 4.148283037559365074e-05
9.885474012575759417e+00 4.049886152155014870e-05
9.976989146039580092e+00 3.953793594685115403e-05
1.006935148416370041e+01 3.859952535305348703e-05
1.016256886997594222e+01 3.768310692128943381e-05
1.025664921911124949e+01 3.678817593725590120e-05
1.035160052048377644e+01 3.591423295331865165e-05
1.044743083696540253e+01 3.506079591410044796e-05
1.054414830607033693e+01 3.422738813497782821e-05
1.064176114064605905e+01 3.341354817452716703e-05
1.074027762957083887e+01 3.261882263896396616e-05
1.083970613845754372e+01 3.184276835392614260e-05
1.094005511036393585e+01 3.108495459575096612e-05
1.104133306650975577e+01 3.034495715153799985e-05
1.114354860700024830e+01 2.962236368512101878e-05
1.124671041155637319e+01 2.891677141934342489e-05
1.135082724025198786e+01 2.822778486488136860e-05
1.145590793425763287e+01 2.755501897481709884e-05
1.156196141659132159e+01 2.689809792047190078e-05
1.166899669287616348e+01 2.625665324703849767e-05
1.177702285210522071e+01 2.563032503164710513e-05
1.188604906741323752e+01 2.501876232091837236e-05
1.199608459685551232e+01 2.442162208812880466e-05
1.210713878419419665e+01 2.383856870953985371e-05
1.221922105969166239e+01 2.326927418651563161e-05
1.233234094091119815e+01 2.271341823766056972e-05
1.244650803352535640e+01 2.217068803938428582e-05
1.256173203213155176e+01 2.164077790691147318e-05
1.267802272107520523e+01 2.112338909063217465e-05
1.279538997528075228e+01 2.061822965339786250e-05
1.291384376109009580e+01 2.012501435467069910e-05
1.303339413710882688e+01 1.964346451429994778e-05
1.315405125506052997e+01 1.917330786297462302e-05
1.327582536064873153e+01 1.871427839160087647e-05
1.339872679442684955e+01 1.826611620568178670e-05
1.352276599267643320e+01 1.782856738570851133e-05
1.364795348829328248e+01 1.740138385290230887e-05
1.377429991168178347e+01 1.698432323963239255e-05
1.390181599165775417e+01 1.657714876352659364e-05
1.403051255635938688e+01 1.617962910255149126e-05
1.416040053416678646e+01 1.579153826595910951e-05
1.429149095462984143e+01 1.541265545787384020e-05
1.442379494940498752e+01 1.504276494379492749e-05
1.455732375320037164e+01 1.468165594986258675e-05
1.469208870472976969e+01 1.432912261061630564e-05
1.482810124767560112e+01 1.398496389727256816e-05
1.496537293166058724e+01 1.364898341269628953e-05
1.510391541322841213e+01 1.332098914870117731e-05
1.524374045683372181e+01 1.300079352345658677e-05
1.538485993584103362e+01 1.268821352076924974e-05
1.552728583353286496e+01 1.238307029928786840e-05
1.567103024412750756e+01 1.208518889973486249e-05
1.581610537380591097e+01 1.179439871059747065e-05
1.596252354174809440e+01 1.151053304949794873e-05
1.611029718117942267e+01 1.123342881467407772e-05
1.625943884042630572e+01 1.096292711022062834e-05
1.640996118398162551e+01 1.069887233654698824e-05
1.656187699358038046e+01 1.044111277902068937e-05
1.671519916928492933e+01 1.018950008414191646e-05
1.686994073058033550e+01 9.943889440129947149e-06
1.702611481748011357e+01 9.704139311819784701e-06
1.718373469164192358e+01 9.470111584868246739e-06
1.734281373749360711e+01 9.241671153908075895e-06
1.750336546336993138e+01 9.018686321753461617e-06
1.766540350265952242e+01 8.801028192639399637e-06
1.782894161496263763e+01 8.588571031274557126e-06
1.799399368725942239e+01 8.381192043308308500e-06
1.816057373508934702e+01 8.178771165924853098e-06
1.832869590374125224e+01 7.981191224761777659e-06
1.849837446945438657e+01 7.788337809892787838e-06
1.866962384063091207e+01 7.600099121021944052e-06
1.884245855905930256e+01 7.416365955927635022e-06
1.901689330114903953e+01 7.237031687419490293e-06
1.919294287917712083e+01 7.061992189097165520e-06
1.937062224254573195e+01 6.891145761526599805e-06
1.954994647905157024e+01 6.724393075731217200e-06
1.973093081616728028e+01 6.561637123204755052e-06
1.991359062233437882e+01 6.402783165042449636e-06
2.009794140826817355e+01 6.247738680036689275e-06
2.028399882827509515e+01 6.096413313323860607e-06
2.047177868158188829e+01 5.948718826330113095e-06
2.066129691367708787e+01 5.804569047795978387e-06
2.085256961766528150e+01 5.663879825048822210e-06
2.104561303563356489e+01 5.526568975130980472e-06
2.124044356003061296e+01 5.392556238361625166e-06
2.143707773505891367e+01 5.261763239962971765e-06
2.163553225807951463e+01 5.134113456268418180e-06
2.183582398102974409e+01 5.009532162074339476e-06
2.203796991185449627e+01 4.887946362595695901e-06
2.224198721595027806e+01 4.769284779177296032e-06
2.244789321762292289e+01 4.653477845408457493e-06
2.265570540155851731e+01 4.540457592716983202e-06
2.286544141430839616e+01 4.430157651862014593e-06
2.307711906578748895e+01 4.322513251996663447e-06
2.329075633078650753e+01 4.217461088441908256e-06
2.350637135049859339e+01 4.114939410005287819e-06
2.372398243405962504e+01 4.014887857817317108e-06
2.394360806010283582e+01 3.917247552199511909e-06
2.416526687832821807e+01 3.821960952630949567e-06
2.438897771108603507e+01 3.728971904453231597e-06
2.461475955497499157e+01 3.638225575031631470e-06
2.484263158245564185e+01 3.549668404752917239e-06
2.507261314347828929e+01 3.463248117293365299e-06
2.530472376712594951e+01 3.378913670149044968e-06
2.553898316327298090e+01 3.296615216817581240e-06
2.577541122425861886e+01 3.216304088795253850e-06
2.601402802657599977e+01 3.137932770741275091e-06
2.625485383257727179e+01 3.061454871012279564e-06
2.649790909219404256e+01 2.986825094162817636e-06
2.674321444467374320e+01 2.913999215532651354e-06
2.699079072033254789e+01 2.842934056582301908e-06
2.724065894232397511e+01 2.773587460504024249e-06
2.749284032842421155e+01 2.705918268169973668e-06
2.774735629283360794e+01 2.639886294848521568e-06
2.800422844799540911e+01 2.575452308430500635e-06
2.826347860643084431e+01 2.512578008417744517e-06
2.852512878259117812e+01 2.451226001552149980e-06
2.878920119472741135e+01 2.391359776054803325e-06
2.905571826677682878e+01 2.332943689225122000e-06
2.932470263026693758e+01 2.275942950577231610e-06
2.959617712623760966e+01 2.220323583176185652e-06
2.987016480718047262e+01 2.166052426753344654e-06
3.014668893899624180e+01 2.113097103374798436e-06
3.042577300297073961e+01 2.061426006427177741e-06
3.070744069776864649e+01 2.011008277768435651e-06
3.099171594144569042e+01 1.961813798345056528e-06
3.127862287348006376e+01 1.913813156775630263e-06
3.156818585682204770e+01 1.866977648629561577e-06
3.186042947996262598e+01 1.821279250608586125e-06
3.215537855902181974e+01 1.776690603701638445e-06
3.245305813985578425e+01 1.733185001661761532e-06
3.275349350018339578e+01 1.690736375002536960e-06
3.305671015173311389e+01 1.649319274947869111e-06
3.336273384240917750e+01 1.608908858842466710e-06
3.367159055847775306e+01 1.569480876106196594e-06
3.398330652677401531e+01 1.531011654337310503e-06
3.429790821692894554e+01 1.493478085574638155e-06
3.461542234361717618e+01 1.456857612900942098e-06
3.493587586882517826e+01 1.421128217900935594e-06
3.525929600414120557e+01 1.386268408687375211e-06
3.558571021306578075e+01 1.352257205862045375e-06
3.591514621334356150e+01 1.319074129160768615e-06
3.624763197931743264e+01 1.286699190865319463e-06
3.658319574430379362e+01 1.255112878862440243e-06
3.692186600298975208e+01 1.224296147607636208e-06
3.726367151385323950e+01 1.194230407636524310e-06
3.760864130160484819e+01 1.164897513943292987e-06
3.795680465965224215e+01 1.136279754341874213e-06
3.830819115258809404e+01 1.108359842807726664e-06
3.866283061870037585e+01 1.081120905533713167e-06
3.902075317250584874e+01 1.054546472634459908e-06
3.938198920730773267e+01 1.028620469252199841e-06
3.974656939777636211e+01 1.003327205663398849e-06
4.011452470255369462e+01 9.786513680189572635e-07
4.048588636688269560e+01 9.545780095101248440e-07
4.086068592526027032e+01 9.310925416773503450e-07
4.123895520411484483e+01 9.081807258726017018e-07
4.162072632450939835e+01 8.858286650881414674e-07
4.200603170486881766e+01 8.640227961766995514e-07
4.239490406373248277e+01 8.427498813378018126e-07
4.278737642253307172e+01 8.219969998188892667e-07
4.318348210840030532e+01 8.017515425976404786e-07
4.358325475699109575e+01 7.820012022785604502e-07
4.398672831534539540e+01 7.627339681863359150e-07
4.439393704476938041e+01 7.439381173071810264e-07
4.480491552374451203e+01 7.256022096320764779e-07
4.521969865086351348e+01 7.077150793745853689e-07
4.563832164779438472e+01 6.902658294887969953e-07
4.606082006227097025e+01 6.732438253652112953e-07
4.648722977111127364e+01 6.566386882602478432e-07
4.691758698326454180e+01 6.404402892259581873e-07
4.735192824288565561e+01 6.246387432143671578e-07
4.779029043243805575e+01 6.092244032485465014e-07
4.823271077582620592e+01 5.941878547029926120e-07
4.867922684155622193e+01 5.795199098845743256e-07
4.912987654592572540e+01 5.652116027942599934e-07
4.958469815624413712e+01 5.512541832002906246e-07
5.004373029408186824e+01 5.376391120375209625e-07
5.050701193854962412e+01 5.243580564112696550e-07
5.097458242960894381e+01 5.114028842188222463e-07
5.144648147141248273e+01 4.987656596720985560e-07
5.192274913567520400e+01 4.864386387858353358e-07
5.240342586507775735e+01 4.744142643001567992e-07
5.288855247670024085e+01 4.626851615308300343e-07
5.337817016548848414e+01 4.512441340043957009e-07
5.387232050775167380e+01 4.400841591317352289e-07
5.437104546469352329e+01 4.291983840419975541e-07
5.487438738597509769e+01 4.185801215535598494e-07
5.538238901331065023e+01 4.082228462507221619e-07
5.589509348409775669e+01 3.981201904538524509e-07
5.641254433507997845e+01 3.882659404749249792e-07
5.693478550604354638e+01 3.786540332729408404e-07
5.746186134354917385e+01 3.692785521903560141e-07
5.799381660469748567e+01 3.601337241524177476e-07
5.853069646092920664e+01 3.512139156970234588e-07
5.907254650186169442e+01 3.425136298203088426e-07
5.961941273915982009e+01 3.340275027692943529e-07
6.017134161044274521e+01 3.257503007569470145e-07
6.072837998322795272e+01 3.176769168474870688e-07
6.129057515891065577e+01 3.098023679130624393e-07
6.185797487678006945e+01 3.021217916597582970e-07
6.243062731807397370e+01 2.946304437884045071e-07
6.300858111006973417e+01 2.873236950928458931e-07
6.359188533021307421e+01 2.801970286047265730e-07
6.418058951028636727e+01 2.732460371690934113e-07
6.477474364061423273e+01 2.664664204723585773e-07
6.537439817430812639e+01 2.598539827023157598e-07
6.597960403155146025e+01 2.534046299788244868e-07
6.659041260392288564e+01 2.471143678489628651e-07
6.720687575876063136e+01 2.409792989316187418e-07
6.782904584356624866e+01 2.349956205849173510e-07
6.845697569045064768e+01 2.291596226146816195e-07
6.909071862061983893e+01 2.234676850186658485e-07
6.973032844890246906e+01 2.179162758757004289e-07
7.037585948832030169e+01 2.125019491978326508e-07
7.102736655469988136e+01 2.072213427995000751e-07
7.168490497132681583e+01 2.020711763605676980e-07
7.234853057364443885e+01 1.970482494256686606e-07
7.301829971399477870e+01 1.921494394388378569e-07
7.369426926640322506e+01 1.873716999014271650e-07
7.437649663140895484e+01 1.827120585301079737e-07
7.506503974093875797e+01 1.781676154664573026e-07
7.575995706322582635e+01 1.737355415205791874e-07
7.646130760777563751e+01 1.694130764366081561e-07
7.716915093037627571e+01 1.651975273089699312e-07
7.788354713815523667e+01 1.610862668430386073e-07
7.860455689468439289e+01 1.570767318781052933e-07
7.933224142513083166e+01 1.531664217529251004e-07
8.006666252145534202e+01 1.493528968306588944e-07
8.080788254766054024e+01 1.456337770214348345e-07
8.155596444508586274e+01 1.420067403374435453e-07
8.231097173775265219e+01 1.384695214925913269e-07
8.307296853775767431e+01 1.350199105089315590e-07
8.384201955071827683e+01 1.316557513961939646e-07
8.461819008126637698e+01 1.283749408458206881e-07
8.540154603859338067e+01 1.251754269462582953e-07
8.619215394204790925e+01 1.220552079290818259e-07
8.699008092678393211e+01 1.190123309714249632e-07
