# EHPower estimated for Planck15 cosmology at a=1.00 with nbodykit
# k, P(k)
4.076666199760539677e-01 4.773844302740311605e+02
4.114406084654662621e-01 4.682644638306418301e+02
4.152495347899149980e-01 4.594313993614229616e+02
4.190937223876707307e-01 4.508629191156737193e+02
4.229734976912483124e-01 4.425227603513851591e+02
4.268891901551223333e-01 4.343669080146042347e+02
4.308411322837051305e-01 4.263505551159320248e+02
4.348296596595780938e-01 4.184347274071829474e+02
4.388551109719928678e-01 4.105915484436245606e+02
4.429178280456294581e-01 4.028073659342680344e+02
4.470181558696192936e-01 3.950833358097194150e+02
4.511564426268460104e-01 3.874335038638824358e+02
4.553330397235087479e-01 3.798808554242914965e+02
4.595483018189596147e-01 3.724521399273378393e+02
4.638025868558252607e-01 3.651724566057278025e+02
4.680962560903992320e-01 3.580605796897213509e+02
4.724296741233152686e-01 3.511258147865643764e+02
4.768032089305137000e-01 3.443668546497491434e+02
4.812172318944853422e-01 3.377727076514973987e+02
4.856721178358050506e-01 3.313253808106333054e+02
4.901682450449655337e-01 3.250036829076457821e+02
4.947059953144975486e-01 3.187873294714624990e+02
4.992857539713869697e-01 3.126605138922576543e+02
5.039079099098011660e-01 3.066142600264199132e+02
5.085728556241094767e-01 3.006471594218957648e+02
5.132809872422087194e-01 2.947644582307621022e+02
5.180327045591676116e-01 2.889758144938883220e+02
5.228284110711706179e-01 2.832923161989061214e+02
5.276685140097842064e-01 2.777234756797583941e+02
5.325534243765324138e-01 2.722748734342285388e+02
5.374835569778039224e-01 2.669469313976375133e+02
5.424593304600729970e-01 2.617350035611272006e+02
5.474811673454448302e-01 2.566306526183855112e+02
5.525494940675421685e-01 2.516237105048788294e+02
5.576647410077121281e-01 2.467045601472948704e+02
5.628273425315696299e-01 2.418660600371880776e+02
5.680377370258881120e-01 2.371046614157181125e+02
5.732963669358226433e-01 2.324205029967787937e+02
5.786036788024767619e-01 2.278165461505509484e+02
5.839601233008280268e-01 2.232970597942139364e+02
5.893661552779937418e-01 2.188659145150465974e+02
5.948222337918513958e-01 2.145251634117389585e+02
6.003288221500271415e-01 2.102742741523677239e+02
6.058863879492338844e-01 2.061101701856734394e+02
6.114954031149747449e-01 2.020280005965214229e+02
6.171563439416237751e-01 1.980223559912871849e+02
6.228696911328674979e-01 1.940885378914939565e+02
6.286359298425202580e-01 1.902234995810374869e+02
6.344555497157294832e-01 1.864261998265376974e+02
6.403290449305502063e-01 1.826973065335017168e+02
6.462569142399045008e-01 1.790383930609857543e+02
6.522396610139420403e-01 1.754509213127840326e+02
6.582777932827782452e-01 1.719353567385967949e+02
6.643718237796372161e-01 1.684906976973809094e+02
6.705222699843853551e-01 1.651145487816103525e+02
6.767296541674816535e-01 1.618036772584935079e+02
6.829945034343228860e-01 1.585548283500051809e+02
6.893173497699989216e-01 1.553654941394458433e+02
6.956987300844749145e-01 1.522343599976622386e+02
7.021391862581797261e-01 1.491612807301164310e+02
7.086392651880154547e-01 1.461468192650345372e+02
7.151995188338063913e-01 1.431915463076238382e+02
7.218205042651648640e-01 1.402953866584085176e+02
7.285027837087909575e-01 1.374572721025660940e+02
7.352469245962232058e-01 1.346752307659161261e+02
7.420534996120181637e-01 1.319468597195090069e+02
7.489230867423757321e-01 1.292699663840295159e+02
7.558562693242287800e-01 1.266430940711301929e+02
7.628536360947726358e-01 1.240657010388738826e+02
7.699157812414543223e-01 1.215379205992434777e+02
7.770433044524368560e-01 1.190600233963256045e+02
7.842368109675185162e-01 1.166318427817999037e+02
7.914969116295219598e-01 1.142524415018079935e+02
7.988242229361740554e-01 1.119201795163759527e+02
8.062193670924521216e-01 1.096331421404188973e+02
8.136829720634132235e-01 1.073897033123853362e+02
8.212156716275288426e-01 1.051889271370997676e+02
8.288181054304959439e-01 1.030305951238119349e+02
8.364909190395563021e-01 1.009148483812869159e+02
8.442347639983087682e-01 9.884164730047277203e+01
8.520502978820456708e-01 9.681035611567858723e+01
8.599381843535864878e-01 9.481969072164400814e+01
8.678990932196279928e-01 9.286805738338458127e+01
8.759337004876320831e-01 9.095407652704572854e+01
8.840426884232240878e-01 8.907697068096830151e+01
8.922267456081227621e-01 8.723657622361494646e+01
9.004865669986222843e-01 8.543297367987825908e+01
9.088228539846001652e-01 8.366597697308712611e+01
9.172363144490703890e-01 8.193481747324204889e+01
9.257276628283050979e-01 8.023823273056976291e+01
9.342976201724961793e-01 7.857489729323081917e+01
9.429469142069781817e-01 7.694389546714339190e+01
9.516762793940347631e-01 7.534490251058345223e+01
9.604864569952610287e-01 7.377794564460133131e+01
9.693781951345019632e-01 7.224292135128438019e+01
9.783522488613922707e-01 7.073922861927187000e+01
9.874093802154659816e-01 6.926579456434649273e+01
9.965503582908595837e-01 6.782147052424070921e+01
1.005775959301632438e+00 6.640548663632989701e+01
1.015086966647671618e+00 6.501760261394677798e+01
1.024484170981218911e+00 6.365783420229689682e+01
1.033968370274002346e+00 6.232598298334521303e+01
1.043540369885007202e+00 6.102136454451233760e+01
1.053200982628859750e+00 5.974296531364499430e+01
1.062951028844840273e+00 5.848988926757984785e+01
1.072791336466555778e+00 5.726169865075845422e+01
1.082722741092239316e+00 5.605834375236392475e+01
1.092746086055697674e+00 5.487974851456971948e+01
1.102862222497937639e+00 5.372543863139116382e+01
1.113072009439434851e+00 5.259456240474055022e+01
1.123376313853071018e+00 5.148628120619392234e+01
1.133776010737768125e+00 5.040014573876645443e+01
1.144271983192781450e+00 4.933608499673510295e+01
1.154865122492683582e+00 4.829402218704245797e+01
1.165556328163059874e+00 4.727351441673570775e+01
1.176346508056886897e+00 4.627379126522542663e+01
1.187236578431615674e+00 4.529414754451398295e+01
1.198227464026990985e+00 4.433426372409812899e+01
1.209320098143569444e+00 4.339410376281890080e+01
1.220515422721963672e+00 4.247350820545698014e+01
1.231814388422843187e+00 4.157194591872866596e+01
1.243217954707652950e+00 4.068870808951066920e+01
1.254727089920079752e+00 3.982331272960826851e+01
1.266342771368294207e+00 3.897563666290736251e+01
1.278065985407930816e+00 3.814561870170069824e+01
1.289897727525848969e+00 3.733290319853451678e+01
1.301839002424656222e+00 3.653686896553151797e+01
1.313890824108038702e+00 3.575700188494057130e+01
1.326054215966858463e+00 3.499312691566546363e+01
1.338330210866047310e+00 3.424519776722362252e+01
1.350719851232329738e+00 3.351292971907008678e+01
1.363224189142733245e+00 3.279577343105295739e+01
1.375844286413918427e+00 3.209326057600104320e+01
1.388581214692360399e+00 3.140523398742720929e+01
1.401436055545340009e+00 3.073163816582797025e+01
1.414409900552778154e+00 3.007217811980864397e+01
1.427503851399944734e+00 2.942634674993527355e+01
1.440719019971001158e+00 2.879377393527401097e+01
1.454056528443407492e+00 2.817436587719518570e+01
1.467517509383231777e+00 2.756802502765872021e+01
1.481103105841312884e+00 2.697439300751986835e+01
1.494814471450315319e+00 2.639302147776747631e+01
1.508652770522708852e+00 2.582368915856951475e+01
1.522619178149628327e+00 2.526634654530143465e+01
1.536714880300647401e+00 2.472078674947975685e+01
1.550941073924505753e+00 2.418659946511182568e+01
1.565298967050736456e+00 2.366348040616120230e+01
1.579789778892252361e+00 2.315135426449701939e+01
1.594414739948864623e+00 2.265009957932458917e+01
1.609175092111790883e+00 2.215937353816610411e+01
1.624072088769101141e+00 2.167885053900593562e+01
1.639106994912141291e+00 2.120842784510168855e+01
1.654281087242970294e+00 2.074801677833775670e+01
1.669595654282762576e+00 2.029732308553568032e+01
1.685051996481214065e+00 1.985603673671027636e+01
1.700651426326990734e+00 1.942405231051575143e+01
1.716395268459170120e+00 1.900128525359557941e+01
1.732284859779713138e+00 1.858746145016793960e+01
1.748321549567010136e+00 1.818230673143899523e+01
1.764506699590444594e+00 1.778573594522184464e+01
1.780841684226018629e+00 1.739764784741321790e+01
1.797327890573080733e+00 1.701777013431476959e+01
1.813966718572102232e+00 1.664588460050712371e+01
1.830759581123542645e+00 1.628193223434369230e+01
1.847707904207849694e+00 1.592577078825444481e+01
1.864813127006536897e+00 1.557713607518127752e+01
1.882076702024381154e+00 1.523588759313322427e+01
1.899500095212786732e+00 1.490196671061724842e+01
1.917084786094255699e+00 1.457517408994295494e+01
1.934832267888012103e+00 1.425529540322164124e+01
1.952744047636822078e+00 1.394226356056034888e+01
1.970821646334951049e+00 1.363596497528584628e+01
1.989066599057328188e+00 1.333617600512511814e+01
2.007480455089881932e+00 1.304278154157736580e+01
2.026064778061123395e+00 1.275571744620789794e+01
2.044821146074911944e+00 1.247479367043320586e+01
2.063751151844447129e+00 1.219985651981816588e+01
2.082856402827541586e+00 1.193085440534765951e+01
2.102138521363107415e+00 1.166763837301517093e+01
2.121599144808903770e+00 1.141003926151056547e+01
2.141239925680602507e+00 1.115800134762173812e+01
2.161062531792099062e+00 1.091140611939676930e+01
2.181068646397122723e+00 1.067008568377441691e+01
2.201259968332198724e+00 1.043397918890654275e+01
2.221638212160893300e+00 1.020298485410614830e+01
2.242205108319392348e+00 9.976943924575824241e+00
2.262962403263471423e+00 9.755795720428281470e+00
2.283911859616784668e+00 9.539443878245116082e+00
2.305055256320523327e+00 9.327742286913936809e+00
2.326394388784505995e+00 9.120635654763265876e+00
2.347931069039621566e+00 8.918024354920676799e+00
2.369667125891687487e+00 8.719778804321979493e+00
2.391604405076770856e+00 8.525850318176621201e+00
2.413744769417907499e+00 8.336130196524024427e+00
2.436090098983270114e+00 8.150511894174393035e+00
2.458642291245845435e+00 7.968947516232979922e+00
2.481403261244540026e+00 7.791319641793839068e+00
2.504374941746807526e+00 7.617551230619493907e+00
2.527559283412750712e+00 7.447582035285046587e+00
2.550958254960794758e+00 7.281297775697143315e+00
2.574573843334846401e+00 7.118647897585317352e+00
2.598408053873002554e+00 6.959548004533737675e+00
2.622462910477864728e+00 6.803908817501628903e+00
2.646740455788387791e+00 6.651684201879789704e+00
2.671242751353312794e+00 6.502774169480099786e+00
2.695971877806260242e+00 6.357125310966057263e+00
2.720929935042391445e+00 6.214667128029550902e+00
2.746119042396705900e+00 6.075318486901500670e+00
2.771541338824041301e+00 5.939035215997502171e+00
2.797198983080686485e+00 5.805728740380591724e+00
2.823094153907678372e+00 5.675353791006920723e+00
2.849229050215844605e+00 5.547838665740966846e+00
2.875605891272509762e+00 5.423121529777607641e+00
2.902226916889927288e+00 5.301151983392559330e+00
2.929094387615513106e+00 5.181856149832142933e+00
2.956210584923781859e+00 5.065194523576003860e+00
2.983577811410062619e+00 4.951093360947713684e+00
3.011198390986062456e+00 4.839512665093187671e+00
3.039074669077179713e+00 4.730387287453440059e+00
3.067209012821678904e+00 4.623671434854063733e+00
3.095603811271673500e+00 4.519310564296735500e+00
3.124261475596033844e+00 4.417253312331368420e+00
3.153184439285111385e+00 4.317453768990268337e+00
3.182375158357364509e+00 4.219857595536439909e+00
3.211836111567950791e+00 4.124424555097372824e+00
3.241569800619192865e+00 4.031099931071137732e+00
3.271578750372994282e+00 3.939846804315664031e+00
3.301865509065277760e+00 3.850611803970139135e+00
3.332432648522353436e+00 3.763359894677020367e+00
3.363282764379285528e+00 3.678039963501360532e+00
3.394418476300344434e+00 3.594618063711806588e+00
3.425842428201437695e+00 3.513045821900502297e+00
3.457557288474599311e+00 3.433289827248003245e+00
3.489565750214619122e+00 3.355304855672344821e+00
3.521870531447711006e+00 3.279057433606718419e+00
3.554474375362291827e+00 3.204506017862281286e+00
3.587380050541967513e+00 3.131616350553427353e+00
3.620590351200606349e+00 3.060351159443055025e+00
3.654108097419590084e+00 2.990674782823872224e+00
3.687936135387329450e+00 2.922554469390747478e+00
3.722077337640925965e+00 2.855953193922800448e+00
3.756534603310075937e+00 2.790841978009355628e+00
3.791310858363295733e+00 2.727183767561767613e+00
3.826409055856353714e+00 2.664951194159219217e+00
3.861832176183046972e+00 2.604109755015874494e+00
3.897583227328252686e+00 2.544630869895710301e+00
3.933665245123399323e+00 2.486484819180174277e+00
3.970081293504236442e+00 2.429640643962505564e+00
4.006834464770983928e+00 2.374072739036140245e+00
4.043927879850969020e+00 2.319750189456638356e+00
4.081364688563614784e+00 2.266647654855514116e+00
4.119148069887888397e+00 2.214738122094269457e+00
4.157281232232294066e+00 2.163994011908637827e+00
4.195767413707293336e+00 2.114391947723297083e+00
4.234609882400247827e+00 2.065905056900316783e+00
4.273811936652982979e+00 2.018509183072966007e+00
4.313376905341839596e+00 1.972181445053204918e+00
4.353308148160330404e+00 1.926896649898081515e+00
4.393609055904474481e+00 1.882632768806743684e+00
4.434283050760709166e+00 1.839367735678391069e+00
4.475333586596462077e+00 1.797078245677780295e+00
4.516764149253486238e+00 1.755743627022948283e+00
4.558578256843845544e+00 1.715343116648699429e+00
4.600779460048621594e+00 1.675855068330224240e+00
4.643371342419486680e+00 1.637259810054777276e+00
4.686357520682959965e+00 1.599538091260088724e+00
4.729741645047547571e+00 1.562669835887279479e+00
4.773527399513664449e+00 1.526636137074979915e+00
4.817718502186522755e+00 1.491419116470416029e+00
4.862318705591826884e+00 1.457000410451231298e+00
4.907331796994394146e+00 1.423361885467093524e+00
4.952761598719813030e+00 1.390486538870540967e+00
4.998611968478989809e+00 1.358357696694612704e+00
5.044886799695699864e+00 1.326958478773749173e+00
5.091590021837257396e+00 1.296272446402186418e+00
5.138725600748165867e+00 1.266283947706306146e+00
5.186297538986845090e+00 1.236977642444246905e+00
5.234309876165576192e+00 1.208338199569886084e+00
5.282766689293495688e+00 1.180350572238823004e+00
5.331672093122771017e+00 1.153000261321311282e+00
5.381030240498064998e+00 1.126273196584298031e+00
5.430845322709154210e+00 1.100155506922628756e+00
5.481121569846795438e+00 1.074633491855565781e+00
5.531863251161999173e+00 1.049693749303327817e+00
5.583074675428521871e+00 1.025323257576546299e+00
5.634760191308714639e+00 1.001509339254268882e+00
5.686924187722859791e+00 9.782395811877243608e-01
5.739571094221831871e+00 9.555017935587376554e-01
5.792705381363195904e+00 9.332840206351176171e-01
5.846331561090900131e+00 9.115745685323030090e-01
5.900454187118365112e+00 8.903620188413207126e-01
5.955077855315193958e+00 8.696352219966175801e-01
6.010207204097376632e+00 8.493832806551637749e-01
6.065846914821249491e+00 8.295955343474916699e-01
6.122001712180970223e+00 8.102615501611871718e-01
6.178676364609689386e+00 7.913711185225267286e-01
6.235875684684534903e+00 7.729142511403539473e-01
6.293604529535244296e+00 7.548811788199318862e-01
6.351867801256569912e+00 7.372623482347779866e-01
6.410670447324622323e+00 7.200484177320877199e-01
6.470017461016950300e+00 7.032302526162960143e-01
6.529913881836513667e+00 6.867989203215526528e-01
6.590364795939690268e+00 6.707456857126182781e-01
6.651375336568135843e+00 6.550620066008520093e-01
6.712950684484635389e+00 6.397395294752994399e-01
6.775096068413115624e+00 6.247700854190818553e-01
6.837816765482600978e+00 6.101456861825023115e-01
6.901118101675291605e+00 5.958585203934666508e-01
6.965005452278898446e+00 5.819009498871303698e-01
7.029484242343055023e+00 5.682655061198912394e-01
7.094559947139946310e+00 5.549448865947812504e-01
7.160238092629327866e+00 5.419319511792873856e-01
7.226524255927730955e+00 5.292197181849565002e-01
7.293424065781998422e+00 5.168013601746568320e-01
7.360943203047347616e+00 5.046701997359589464e-01
7.429087401169701010e+00 4.928197058587011625e-01
7.497862446672582060e+00 4.812434917701070569e-01
7.567274179648417309e+00 4.699353145474910454e-01
7.637328494254546740e+00 4.588890752047207755e-01
7.708031339213687438e+00 4.480988160942783738e-01
7.779388718319022900e+00 4.375587129257396679e-01
7.851406690944116029e+00 4.272630636849606423e-01
7.924091372557403368e+00 4.172062833042827767e-01
7.997448935241441070e+00 4.073829112648946760e-01
8.071485608217111363e+00 3.977876236208854888e-01
8.146207678372535455e+00 3.884152275492384065e-01
8.221621490796879428e+00 3.792606349002966004e-01
8.297733449319249388e+00 3.703188500799201033e-01
8.374550017052435180e+00 3.615849968730386332e-01
8.452077716941673202e+00 3.530543362813258201e-01
8.530323132318653023e+00 3.447222273443470431e-01
8.609292907460499578e+00 3.365841013107494506e-01
8.688993748153915675e+00 3.286355105669509502e-01
8.769432422264722859e+00 3.208721356680557801e-01
8.850615760312507518e+00 3.132897174937976925e-01
8.932550656050580073e+00 3.058840884516303427e-01
9.015244067051479959e+00 2.986512174248988072e-01
9.098703015297704866e+00 2.915871266672503959e-01
9.182934587778030178e+00 2.846879259453674038e-01
9.267945937089230313e+00 2.779498523491502615e-01
9.353744282043559011e+00 2.713691776574117531e-01
9.440336908281684813e+00 2.649422912166865540e-01
9.527731168891302005e+00 2.586656599475029017e-01
9.615934485031639056e+00 2.525358071485211964e-01
9.704954346563575029e+00 2.465493756901419586e-01
9.794798312685584207e+00 2.407030362117536515e-01
9.885474012575759417e+00 2.349935827207155215e-01
9.976989146039580092e+00 2.294178372542332589e-01
1.006935148416370041e+01 2.239727343744338794e-01
1.016256886997594222e+01 2.186552404385378456e-01
1.025664921911124949e+01 2.134624268550274762e-01
1.035160052048377644e+01 2.083913955920926320e-01
1.044743083696540253e+01 2.034393495360392323e-01
1.054414830607033693e+01 1.986035227368309064e-01
1.064176114064605905e+01 1.938812376926989933e-01
1.074027762957083887e+01 1.892698635980899491e-01
1.083970613845754372e+01 1.847668289453809620e-01
1.094005511036393585e+01 1.803696344718060673e-01
1.104133306650975577e+01 1.760758186931268010e-01
1.114354860700024830e+01 1.718829890395437987e-01
1.124671041155637319e+01 1.677888084071605113e-01
1.135082724025198786e+01 1.637909819795389244e-01
1.145590793425763287e+01 1.598872755320288053e-01
1.156196141659132159e+01 1.560755083285704503e-01
1.166899669287616348e+01 1.523535424197997590e-01
1.177702285210522071e+01 1.487192893626964607e-01
1.188604906741323752e+01 1.451707127594735469e-01
1.199608459685551232e+01 1.417058222065568085e-01
1.210713878419419665e+01 1.383226702559982590e-01
1.221922105969166239e+01 1.350193537043080649e-01
1.233234094091119815e+01 1.317940141270814991e-01
1.244650803352535640e+01 1.286448363736327483e-01
1.256173203213155176e+01 1.255700467160634215e-01
1.267802272107520523e+01 1.225679116675904012e-01
1.279538997528075228e+01 1.196367372705593873e-01
1.291384376109009580e+01 1.167748684242242152e-01
1.303339413710882688e+01 1.139806880943131234e-01
1.315405125506052997e+01 1.112526164452836003e-01
1.327582536064873153e+01 1.085891099663393866e-01
1.339872679442684955e+01 1.059886606264725528e-01
1.352276599267643320e+01 1.034497950643868541e-01
1.364795348829328248e+01 1.009710738094694860e-01
1.377429991168178347e+01 9.855109052989390050e-02
1.390181599165775417e+01 9.618847130215052443e-02
1.403051255635938688e+01 9.388187388620201912e-02
1.416040053416678646e+01 9.162998697665532266e-02
1.429149095462984143e+01 8.943152941122807509e-02
1.442379494940498752e+01 8.728524939613285794e-02
1.455732375320037164e+01 8.518992392157158366e-02
1.469208870472976969e+01 8.314435845860419783e-02
1.482810124767560112e+01 8.114738654298229992e-02
1.496537293166058724e+01 7.919786858547601949e-02
1.510391541322841213e+01 7.729469046361592266e-02
1.524374045683372181e+01 7.543676373874523555e-02
1.538485993584103362e+01 7.362302646419836838e-02
1.552728583353286496e+01 7.185244091772084729e-02
1.567103024412750756e+01 7.012399190268930882e-02
1.581610537380591097e+01 6.843668945027177319e-02
1.596252354174809440e+01 6.678956639033917231e-02
1.611029718117942267e+01 6.518167632919036336e-02
1.625943884042630572e+01 6.361209727749891907e-02
1.640996118398162551e+01 6.207992637271789182e-02
1.656187699358038046e+01 6.058428329466788997e-02
1.671519916928492933e+01 5.912430722605384326e-02
1.686994073058033550e+01 5.769915790031285296e-02
1.702611481748011357e+01 5.630801406335889797e-02
1.718373469164192358e+01 5.495007431033489126e-02
1.734281373749360711e+01 5.362455469588771340e-02
1.750336546336993138e+01 5.233069105054777986e-02
1.766540350265952242e+01 5.106773546001631969e-02
1.782894161496263763e+01 4.983495834856019324e-02
1.799399368725942239e+01 4.863164720517773598e-02
1.816057373508934702e+01 4.745710536852641021e-02
1.832869590374125224e+01 4.631065293743885647e-02
1.849837446945438657e+01 4.519162605131581828e-02
1.866962384063091207e+01 4.409937599186978391e-02
1.884245855905930256e+01 4.303326911607147781e-02
1.901689330114903953e+01 4.199268672244288458e-02
1.919294287917712083e+01 4.097702462027460329e-02
1.937062224254573195e+01 3.998569270126548642e-02
1.954994647905157024e+01 3.901811461163184891e-02
1.973093081616728028e+01 3.807372746205817809e-02
1.991359062233437882e+01 3.715198153253215091e-02
2.009794140826817355e+01 3.625233997117110335e-02
2.028399882827509515e+01 3.537427849624664999e-02
2.047177868158188829e+01 3.451728510574626763e-02
2.066129691367708787e+01 3.368085979319498241e-02
2.085256961766528150e+01 3.286451426491501099e-02
2.104561303563356489e+01 3.206777165644809219e-02
2.124044356003061296e+01 3.129016626309941151e-02
2.143707773505891367e+01 3.053124331727463669e-02
2.163553225807951463e+01 2.979055879240360624e-02
2.183582398102974409e+01 2.906767909745040096e-02
2.203796991185449627e+01 2.836218068208765444e-02
2.224198721595027806e+01 2.767364995378643680e-02
2.244789321762292289e+01 2.700168325527174326e-02
2.265570540155851731e+01 2.634588620068447143e-02
2.286544141430839616e+01 2.570587368424374908e-02
2.307711906578748895e+01 2.508126987480776768e-02
2.329075633078650753e+01 2.447170744863540887e-02
2.350637135049859339e+01 2.387682809605057646e-02
2.372398243405962504e+01 2.329628158629476128e-02
2.394360806010283582e+01 2.272972627157649264e-02
2.416526687832821807e+01 2.217682827453092836e-02
2.438897771108603507e+01 2.163726175922423348e-02
2.461475955497499157e+01 2.111070856073027358e-02
2.484263158245564185e+01 2.059685790079678752e-02
2.507261314347828929e+01 2.009540644742524237e-02
2.530472376712594951e+01 1.960605802782413101e-02
2.553898316327298090e+01 1.912852340896964085e-02
2.577541122425861886e+01 1.866252019314426636e-02
2.601402802657599977e+01 1.820777267382821946e-02
2.625485383257727179e+01 1.776401166472654433e-02
2.649790909219404256e+01 1.733097434020396121e-02
2.674321444467374320e+01 1.690840408782834370e-02
2.699079072033254789e+01 1.649605036525583421e-02
2.724065894232397511e+01 1.609366855871419838e-02
2.749284032842421155e+01 1.570101984344268384e-02
2.774735629283360794e+01 1.531787104858902890e-02
2.800422844799540911e+01 1.494399453086786914e-02
2.826347860643084431e+01 1.457916805264223951e-02
2.852512878259117812e+01 1.422317464051186912e-02
2.878920119472741135e+01 1.387580243583639260e-02
2.905571826677682878e+01 1.353684462277968299e-02
2.932470263026693758e+01 1.320609933045912079e-02
2.959617712623760966e+01 1.288336940860004658e-02
2.987016480718047262e+01 1.256846244561261698e-02
3.014668893899624180e+01 1.226119056938377617e-02
3.042577300297073961e+01 1.196137038336769071e-02
3.070744069776864649e+01 1.166882283400376245e-02
3.099171594144569042e+01 1.138337315627321704e-02
3.127862287348006376e+01 1.110485069140614532e-02
3.156818585682204770e+01 1.083308888269620199e-02
3.186042947996262598e+01 1.056792512568955310e-02
3.215537855902181974e+01 1.030920067044141866e-02
3.245305813985578425e+01 1.005676055465366814e-02
3.275349350018339578e+01 9.810453510814488159e-03
3.305671015173311389e+01 9.570131873067468098e-03
3.336273384240917750e+01 9.335651492556268707e-03
3.367159055847775306e+01 9.106871655925148287e-03
3.398330652677401531e+01 8.883655004683287462e-03
3.429790821692894554e+01 8.665867455491530619e-03
3.461542234361717618e+01 8.453378122428707037e-03
3.493587586882517826e+01 8.246059244217094492e-03
3.525929600414120557e+01 8.043786114744155835e-03
3.558571021306578075e+01 7.846437001601497957e-03
3.591514621334356150e+01 7.653893068592913622e-03
3.624763197931743264e+01 7.466038337507165806e-03
3.658319574430379362e+01 7.282759589818389202e-03
3.692186600298975208e+01 7.103946314253730548e-03
3.726367151385323950e+01 6.929490645933241745e-03
3.760864130160484819e+01 6.759287298936180605e-03
3.795680465965224215e+01 6.593233498767031575e-03
3.830819115258809404e+01 6.431228943721365582e-03
3.866283061870037585e+01 6.273175723975443589e-03
3.902075317250584874e+01 6.118978273450968210e-03
3.938198920730773267e+01 5.968543318206984832e-03
3.974656939777636211e+01 5.821779819033829489e-03
4.011452470255369462e+01 5.678598917723393785e-03
4.048588636688269560e+01 5.538913885809584013e-03
4.086068592526027032e+01 5.402640074138133353e-03
4.123895520411484483e+01 5.269694863326961250e-03
4.162072632450939835e+01 5.139997616352832803e-03
4.200603170486881766e+01 5.013469633409132001e-03
4.239490406373248277e+01 4.890034102505499448e-03
4.278737642253307172e+01 4.769616051313794319e-03
4.318348210840030532e+01 4.652142316312412630e-03
4.358325475699109575e+01 4.537541484161504261e-03
4.398672831534539540e+01 4.425743863232300956e-03
4.439393704476938041e+01 4.316681431044507543e-03
4.480491552374451203e+01 4.210287807245569058e-03
4.521969865086351348e+01 4.106498202652283068e-03
4.563832164779438472e+01 4.005249387441305389e-03
4.606082006227097025e+01 3.906479654569686676e-03
4.648722977111127364e+01 3.810128781649772551e-03
4.691758698326454180e+01 3.716137995726519032e-03
4.735192824288565561e+01 3.624449939068084218e-03
4.779029043243805575e+01 3.535008635343635415e-03
4.823271077582620592e+01 3.447759456435399352e-03
4.867922684155622193e+01 3.362649090994737026e-03
4.912987654592572540e+01 3.279625514047222745e-03
4.958469815624413712e+01 3.198637952602367916e-03
5.004373029408186824e+01 3.119636858958433311e-03
5.050701193854962412e+01 3.042573881712388236e-03
5.097458242960894381e+01 2.967401834551334442e-03
5.144648147141248273e+01 2.894074670272887492e-03
5.192274913567520400e+01 2.822547454605487272e-03
5.240342586507775735e+01 2.752776336746740483e-03
5.288855247670024085e+01 2.684718525284634800e-03
5.337817016548848414e+01 2.618332262870505002e-03
5.387232050775167380e+01 2.553576801115014713e-03
5.437104546469352329e+01 2.490412376414626906e-03
5.487438738597509769e+01 2.428800186573211797e-03
5.538238901331065023e+01 2.368702368037164420e-03
5.589509348409775669e+01 2.310081972512284098e-03
5.641254433507997845e+01 2.252902945236629189e-03
5.693478550604354638e+01 2.197130105573682438e-03
5.746186134354917385e+01 2.142729122273088690e-03
5.799381660469748567e+01 2.089666497219876389e-03
5.853069646092920664e+01 2.037909542397819008e-03
5.907254650186169442e+01 1.987426361586040226e-03
5.961941273915982009e+01 1.938185831748431235e-03
6.017134161044274521e+01 1.890157583972884104e-03
6.072837998322795272e+01 1.843311985398359736e-03
6.129057515891065577e+01 1.797620121556079646e-03
6.185797487678006945e+01 1.753053779113015933e-03
6.243062731807397370e+01 1.709585429397558537e-03
6.300858111006973417e+01 1.667188211562297415e-03
6.359188533021307421e+01 1.625835916016713173e-03
6.418058951028636727e+01 1.585502970359679029e-03
6.477474364061423273e+01 1.546164422134289158e-03
6.537439817430812639e+01 1.507795925250165255e-03
6.597960403155146025e+01 1.470373725075072762e-03
6.659041260392288564e+01 1.433874643900604189e-03
6.720687575876063136e+01 1.398276067274985875e-03
6.782904584356624866e+01 1.363555930468386603e-03
6.845697569045064768e+01 1.329692705176318971e-03
6.909071862061983893e+01 1.296665386430611916e-03
6.973032844890246906e+01 1.264453480351232116e-03
7.037585948832030169e+01 1.233036991683384787e-03
7.102736655469988136e+01 1.202396411433448832e-03
7.168490497132681583e+01 1.172512705629800154e-03
7.234853057364443885e+01 1.143367303714039763e-03
7.301829971399477870e+01 1.114942087137005136e-03
7.369426926640322506e+01 1.087219378670123415e-03
7.437649663140895484e+01 1.060181931717267675e-03
7.506503974093875797e+01 1.033812919925928024e-03
7.575995706322582635e+01 1.008095926995871859e-03
7.646130760777563751e+01 9.830149366147704869e-04
7.716915093037627571e+01 9.585543232685962700e-04
7.788354713815523667e+01 9.346988421491294859e-04
7.860455689468439289e+01 9.114336205835236017e-04
7.933224142513083166e+01 8.887441485504337952e-04
8.006666252145534202e+01 8.666162701210311861e-04
8.080788254766054024e+01 8.450361748862038986e-04
8.155596444508586274e+01 8.239903895725339848e-04
8.231097173775265219e+01 8.034657699168249075e-04
8.307296853775767431e+01 7.834494925799523855e-04
8.384201955071827683e+01 7.639290474848701995e-04
8.461819008126637698e+01 7.448922302387880326e-04
8.540154603859338067e+01 7.263271346786868499e-04
